label,message,label_encoded,clean_message
ham,Sorry . I will be able to get to you. See you in the morning.,0,sorry i will be able to get to you see you in the morning
ham,Aight well keep me informed,0,aight well keep me informed
ham,Am only searching for good dual sim mobile pa.,0,am only searching for good dual sim mobile pa
ham,That seems unnecessarily hostile,0,that seems unnecessarily hostile
ham,Dude got a haircut. Now its breezy up there,0,dude got a haircut now its breezy up there
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),0,appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litres watrdayno diseases snd ths whom u care
ham,i thought we were doing a king of the hill thing there.,0,i thought we were doing a king of the hill thing there
ham,Nope i'll come online now..,0,nope ill come online now
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,0,also tell him i said happy birthday
ham,Y bishan lei... I tot ü say lavender? ,0,y bishan lei i tot say lavender
ham,Boo what time u get out? U were supposed to take me shopping today. :(,0,boo what time u get out u were supposed to take me shopping today
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0,now u sound like manky scouse boy stevelike i is travelling on da bus homewot has u inmind recreation dis eve
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0,fyi im taking a quick shower be at epsilon in like ltgt min
ham,on a Tuesday night r u 4 real,0,on a tuesday night r u real
ham,Yes when is the appt again?,0,yes when is the appt again
ham,Just got outta class gonna go gym.,0,just got outta class gonna go gym
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0,i want to sent ltgt mesages today thats y sorry if i hurts
ham,Ü all write or wat..,0,all write or wat
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,0,ha i wouldnt say that i just didnt read anything into way u seemed i dont like be judgementali save that for fridays in the pub
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,0,its a valentine game send dis msg to all ur friends if answers r d same then someone really loves u ques which colour suits me the best
ham,Hi:)did you asked to waheeda fathima about leave?,0,hidid you asked to waheeda fathima about leave
ham,Enjoy urself tmr...,0,enjoy urself tmr
ham,You still around? I could use a half-8th,0,you still around i could use a halfth
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,0,you give us back my id proof and ltgt rs we wont allow you to work we will come to your home within days
ham,Ü bot notes oredi... Cos i juz rem i got...,0,bot notes oredi cos i juz rem i got
ham,Yes. Rent is very expensive so its the way we save.,0,yes rent is very expensive so its the way we save
ham,Hows the pain dear?y r u smiling?,0,hows the pain deary r u smiling
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0,fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets fucked up in like hits
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1,important information orange user xxxxxxx today is your lucky dayfind out why log onto theres a fantastic surprise awaiting you
ham,Great. So should i send you my account number.,0,great so should i send you my account number
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",0,hellogorgeous hows u my fone was on charge lst nitw wen u texd me hopeu ad a nice wkend as im sure u did lookin ward cin u mrw luv jaz
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1,our dating service has been asked contact u by someone shy call now all will be revealed pobox m uz p
ham,Ü only send me the contents page...,0,only send me the contents page
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",0,night sweet sleep well ive just been to see the exorcism of emily rose and may never sleep again hugs and snogs
ham,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",0,dont think about what u have got think about how to use it that you have got good ni
ham,"I can't right this second, gotta hit people up first",0,i cant right this second gotta hit people up first
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs if u smiled world is wit uothrwise even d drop of tear dsnt lik stay wit uso b happy good morning keep smiling
ham,So what about you. What do you remember,0,so what about you what do you remember
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0,ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop
ham,Mm yes dear look how i am hugging you both. :-P,0,mm yes dear look how i am hugging you both p
ham,I like dis sweater fr mango but no more my size already so irritating.,0,i like dis sweater fr mango but no more my size already so irritating
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,0,i dont have her number and its gonna be a massive pain in the ass and id rather not get involved if thats possible
ham,Anytime lor...,0,anytime lor
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1,do you want a new video handset any time any network mins unlimited text camcorder reply or call now for del sat am
spam,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",1,ur balance is now next question complete the landmark big a bob b barry or c ben text a b or c to good luck
ham,Me fine..absolutly fine,0,me fineabsolutly fine
ham,K and you're sure I don't have to have consent forms to do it :V,0,k and youre sure i dont have to have consent forms to do it v
spam,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,1,ur tonexs subscription has been renewed and you have been charged you can choose more polys this month billing msg
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",1,if you dont your prize will go to another customer tc at pmin polo ltd suite london wj hl please call back if busy
ham,How much is torch in 9ja.,0,how much is torch in ja
ham,"Doing nothing, then u not having dinner w us?",0,doing nothing then u not having dinner w us
ham,How are you. Just checking up on you,0,how are you just checking up on you
ham,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.,0,done it but internet connection v slow and cant send it will try again later or first thing tomo
ham,Mathews or tait or edwards or anderson,0,mathews or tait or edwards or anderson
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for by the way who is this dont know number joke
ham,No need lar i go engin? Cos my sis at arts today...,0,no need lar i go engin cos my sis at arts today
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,0,thanks honey but still havent heard anything i will leave it a bit longer so not crowd him and will try later great advice thanks hope cardiff is still there
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",0,im on the snowboarding trip i was wondering if your planning to get everyone together befor we goa meet and greet kind of affair cheers
ham,S.i'm watching it in live..,0,sim watching it in live
ham,"see you then, we're all christmassy here!",0,see you then were all christmassy here
ham,"K I'm ready,  &lt;#&gt; ?",0,k im ready ltgt
ham,what are your new years plans?,0,what are your new years plans
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,1,recpt you have ordered a ringtone your order is being processed
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,0,baaaaaaaabe wake up i miss you i crave you i need you
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",0,only just got this message not ignoring you yes i was shopping that is
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,0,dear why you mood off i cant drive so i brother to drive
ham,When did dad get back.,0,when did dad get back
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand
ham,Yes just finished watching days of our lives. I love it.,0,yes just finished watching days of our lives i love it
ham,Juz go google n search 4 qet...,0,juz go google n search qet
ham,Many times we lose our best ones bcoz we are ,0,many times we lose our best ones bcoz we are
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",0,good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni
ham,Just getting back home,0,just getting back home
ham,"Sorry, I'll call later  &lt;#&gt; mins",0,sorry ill call later ltgt mins
ham,Dun need to use dial up juz open da browser n surf...,0,dun need to use dial up juz open da browser n surf
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,1,as one of our registered subscribers u can enter the draw a gb gift voucher by replying with enter to unsubscribe text stop
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",0,awesome plan to get here any time after like ltgt ill text you details in a wee bit
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,0,take care and sleep wellyou need to learn to change in lifeyou only need to get convinced on thati will wait but no more conversations between usget convinced by that timeyour family is over for you in many sensesrespect them but not overemphasiseor u have no role in my life
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",1,for your chance to win a free bluetooth headset then simply reply back with adp
ham,You also didnt get na hi hi hi hi hi,0,you also didnt get na hi hi hi hi hi
ham,Ya but it cant display internal subs so i gotta extract them,0,ya but it cant display internal subs so i gotta extract them
ham,If i said anything wrong sorry de:-),0,if i said anything wrong sorry de
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0,how stupid to say that i challenge godyou dont think at all on what i write instead you respond immed
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up",0,yeah i should be able to ill text you when im ready to meet up
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,0,v skint too but fancied few bevieswaz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey if i dont make it hav gd night
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,says that hes quitting at leasttimes a day so i wudnt take much notice of that nah she didnt mind are you gonna see him again do you want to come to taunton tonight u can tell me all about
ham,"When you get free, call me",0,when you get free call me
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,0,how have your little darlings been so far this week need a coffee run tomocant believe its that time of week already
ham,Still at west coast... Haiz... Ü'll take forever to come back...,0,still at west coast haiz ll take forever to come back
ham,MMM ... Fuck .... Merry Christmas to me,0,mmm fuck merry christmas to me
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,0,alright thanks for the advice enjoy your night out ima try to get some sleep
ham,Update your face book status frequently :),0,update your face book status frequently
ham,Just now saw your message.it k da:),0,just now saw your messageit k da
ham,Was it something u ate?,0,was it something u ate
ham,So what did the bank say about the money?,0,so what did the bank say about the money
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,0,aiyar dun disturb u liao thk u have lots do aft ur cupboard come
ham,Hey they r not watching movie tonight so i'll prob b home early...,0,hey they r not watching movie tonight so ill prob b home early
ham,Yar lor... How u noe? U used dat route too?,0,yar lor how u noe u used dat route too
ham,2mro i am not coming to gym machan. Goodnight.,0,mro i am not coming to gym machan goodnight
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,0,dont think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks
ham,Can u look 4 me in da lib i got stuff havent finish yet.,0,can u look me in da lib i got stuff havent finish yet
ham,Sounds great! Im going to sleep now. Have a good night!,0,sounds great im going to sleep now have a good night
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,1,dont b floppy b snappy happy only gay chat service with photo upload call pmin stop our texts call
ham,How come u got nothing to do?,0,how come u got nothing to do
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,0,nothing will ever be easy but dont be looking for a reason not to take a risk on life and love
ham,i want to grasp your pretty booty :),0,i want to grasp your pretty booty
ham,I've got it down to a tea. not sure which flavour,0,ive got it down to a tea not sure which flavour
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,0,im going orchard now laready me reaching soon u reaching
ham,Dear i am not denying your words please,0,dear i am not denying your words please
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,0,you know my old dom i told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at pm
ham,COME BACK TO TAMPA FFFFUUUUUUU,0,come back to tampa ffffuuuuuuu
ham,"2 celebrate my bday, y else?",0,celebrate my bday y else
ham,Merry christmas to u too annie!,0,merry christmas to u too annie
ham,Please tell me you have some of that special stock you were talking about,0,please tell me you have some of that special stock you were talking about
ham,I sent them. Do you like?,0,i sent them do you like
ham,"Awesome, be there in a minute",0,awesome be there in a minute
ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",0,and that is the problem you walk around in julianaland oblivious to what is going on around you i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do its not that you dont know why im upsetits that you dont listen when i tell you what is going to upset me then you want to be surprised when im mad
ham,I've told you everything will stop. Just dont let her get dehydrated.,0,ive told you everything will stop just dont let her get dehydrated
ham,Or I guess  &lt;#&gt;  min,0,or i guess ltgt min
ham,I'm home. Ard wat time will u reach?,0,im home ard wat time will u reach
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",0,if you want to mapquest it or something look up usf dogwood drive thats the tiny street where the parking lot is
ham,Aight should I just plan to come up later tonight?,0,aight should i just plan to come up later tonight
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,0,die i accidentally deleted e msg i suppose put in e sim archive haiz i so sad
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",1,welcome to ukmobiledate this msg is free giving you free calling to future mgs billed at p daily to cancel send go stop to
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,0,this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",0,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,0,he said i look pretty wif long hair wat but i thk hes cutting quite short me leh
ham,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X,0,cheers for callin babesozi culdnt talkbut i wannatell u details later wenwecan chat properly x
ham,Hey u still at the gym?,0,hey u still at the gym
ham,Much better now thanks lol,0,much better now thanks lol
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",0,nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan meet them xy ask me bring u along our next meeting
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0,lemme know when i can swing by and pick up im free basically any time after all this semester
ham,Wa... U so efficient... Gee... Thanx...,0,wa u so efficient gee thanx
spam,3. You have received your mobile content. Enjoy,1,you have received your mobile content enjoy
ham,S but not able to sleep.,0,s but not able to sleep
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,want explicit sex in secs ring now costs pmin
ham,We will meet soon princess! Ttyl!,0,we will meet soon princess ttyl
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0,ill pick you up at about pm to go to taunton if you still want to come
ham,Oh :-)only 4 outside players allowed to play know,0,oh only outside players allowed to play know
ham,I anything lor.,0,i anything lor
ham,Erutupalam thandiyachu,0,erutupalam thandiyachu
ham,"Y cant u try new invention to fly..i'm not joking.,",0,y cant u try new invention to flyim not joking
ham,No..its ful of song lyrics..,0,noits ful of song lyrics
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",0,what do u reckon as need arrange transport if u cant do it thanks
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0,true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it
ham,Shopping? Eh ger i toking abt syd leh...Haha,0,shopping eh ger i toking abt syd lehhaha
ham,What not under standing.,0,what not under standing
ham,have * good weekend.,0,have good weekend
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0,miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one with great phone receiving quality wins
ham,Call me when you get the chance plz &lt;3,0,call me when you get the chance plz lt
ham,The new deus ex game comin early next yr,0,the new deus ex game comin early next yr
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,my computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full ltgt
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0,my friend shes studying at warwick weve planned to go shopping and to concert tmw but it may be canceled havnt seen for ages yeah we should get together sometime
ham,Probably a couple hours tops,0,probably a couple hours tops
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0,lol grins im not babe but thanks for thinking of me
ham,Man this bus is so so so slow. I think you're gonna get there before me,0,man this bus is so so so slow i think youre gonna get there before me
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,in case you wake up wondering where i am i forgot i have to take care of something for grandma today should be done before the parade
spam,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",1,latest nokia mobile or ipod mp player proze guaranteed reply with win to now norcorp ltdmtmsgrcvd
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,sms services for your inclusive text credits pls goto login qxj unsubscribe with stop no extra charge help comuk cm ae
ham,Nvm take ur time.,0,nvm take ur time
ham,So wat's da decision?,0,so wats da decision
ham,Wot is u up 2 then bitch?,0,wot is u up then bitch
ham,She told to hr that he want posting in chennai:)because i'm working here:),0,she told to hr that he want posting in chennaibecause im working here
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1,mobile club choose any of the top quality items for your mobile cfcaa
ham,When are you guys leaving?,0,when are you guys leaving
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,0,he neva grumble but i sad lor hee buy tmr lor aft lunch but we still meetin lunch tmr a not neva hear fr them lei got a lot of work ar
ham,Not able to do anything.,0,not able to do anything
ham,Ü takin linear algebra today?,0,takin linear algebra today
ham,This weekend is fine (an excuse not to do too much decorating),0,this weekend is fine an excuse not to do too much decorating
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0,sorry i missed you babe i was up late and slept in i hope you enjoy your driving lesson boytoy i miss you too teasing kiss
ham,Now project pa. After that only i can come.,0,now project pa after that only i can come
spam,Money i have won wining number 946 wot do i do next,1,money i have won wining number wot do i do next
ham,"Sure, whenever you show the fuck up &gt;:(",0,sure whenever you show the fuck up gt
ham,That was random saw my old roomate on campus. He graduated,0,that was random saw my old roomate on campus he graduated
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,men always needs a beautiful intelligent caring loving adjustable cooperative wife but the law allows only one wife
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,0,that sucks so what do you got planned for your yo valentine i am your yo valentine arent i
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0,just got part nottingham hrs miles good thing i love my man so much but only doing mph hey ho
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0,what to think no one saying clearly ok leave no need to ask her i will go if she come or not
ham,Hi good mornin.. Thanku wish u d same..,0,hi good mornin thanku wish u d same
ham,DO U WANT 2 MEET UP 2MORRO,0,do u want meet up morro
ham,Actually I decided I was too hungry so I haven't left yet :V,0,actually i decided i was too hungry so i havent left yet v
ham,I've sent ü my part..,0,ive sent my part
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0,cos i was out shopping wif darren jus now n i called him ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",1,i want some cock my hubbys away i need a real man satisfy me txt wife to for no strings action txt stop end txt rec ea otbox la ws
ham,Understand. his loss is my gain :) so do you work? School?,0,understand his loss is my gain so do you work school
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0,how are u i have missed u i havent been up much a bit bored with the holiday want go bak college sad isnt itxx
ham,"Hiya, probably coming home * weekend after next",0,hiya probably coming home weekend after next
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,dont forget though that i love you and i walk beside you watching over you and keeping your heart warm
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,0,ok both our days so what are you making for dinner tonite am i invited
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1,gr new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone details text horny to to cancel send stop to
ham,I have no money 4 steve mate! !,0,i have no money steve mate
ham,IM LATE TELLMISS IM ON MY WAY,0,im late tellmiss im on my way
ham,Normally i use to drink more water daily:),0,normally i use to drink more water daily
ham,Dare i ask... Any luck with sorting out the car?,0,dare i ask any luck with sorting out the car
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0,partys at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",0,urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0,hiya how was last night ive been naughty and bought myself clothes and very little ready for more shopping tho what kind of time do you wanna meet
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1,freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chatim win utxt rply chat to hlp msgp rcv
ham,I've been trying to reach him without success,0,ive been trying to reach him without success
ham,when you and derek done with class?,0,when you and derek done with class
ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,0,never y lei i v lazy got wat dat day send me da url cant work one
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0,never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes always remember a stupid friend is here to share bslvyl
ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0,hey mate spoke to the mag people were on the is deliver by the end of the month deliver on the th sept talk later
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack",0,haha my friend tyler literally just asked if you could get him a dubsack
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,0,hey do u fancy meetin me at at cha hav a lil beverage on me if not txt or ring me and we can meet up lr quite tired got in at vpist love pete x x x
ham,Great. Have a safe trip. Dont panic surrender all.,0,great have a safe trip dont panic surrender all
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",0,symptoms when u are in love u like listening songs u get stopped where u see the name of your beloved u wont get angry when your
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0,sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilates is at orchard mrt u noe hor
ham,Try to do something dear. You read something for exams,0,try to do something dear you read something for exams
ham,Gettin rdy to ship comp,0,gettin rdy to ship comp
ham,I am in hospital da. . I will return home in evening,0,i am in hospital da i will return home in evening
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0,piss is talking is someone that realise u that point this at is itnow read it backwards
ham,Think + da. You wil do.,0,think da you wil do
ham,I'm awake oh. What's up.,0,im awake oh whats up
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,0,good afternoon my boytoy how goes that walking here and there day did you get that police abstract are you still out and about i wake and miss you babe
ham,How much u trying to get?,0,how much u trying to get
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0,come around ltdecimalgt pm vikkyim otside nw il come by tht time
ham,Tell me again what your address is,0,tell me again what your address is
